113	-3 -3 -3 -3 2 1 1
114	-3 -3 -3 -3 2 1 2
115	-3 -3 -3 -3 2 1 3
116	-3 -3 -3 -3 2 2 -3
117	-3 -3 -3 -3 2 2 -1
118	-3 -3 -3 -3 2 2 1
119	-3 -3 -3 -3 2 2 2
120	-3 -3 -3 -3 2 2 3
121	-3 -3 -3 -3 2 3 -2
122	-3 -3 -3 -3 2 3 -1
123	-3 -3 -3 -3 2 3 1
124	-3 -3 -3 -3 2 3 2
125	-3 -3 -3 -3 2 3 3
126	-3 -3 -3 -2 -3 -3 -3
127	-3 -3 -3 -2 -3 -3 -2
128	-3 -3 -3 -2 -3 -3 -1
129	-3 -3 -3 -2 -3 -3 1
130	-3 -3 -3 -2 -3 -3 2
131	-3 -3 -3 -2 -3 -2 -3
132	-3 -3 -3 -2 -3 -2 -2
133	-3 -3 -3 -2 -3 -2 -1
134	-3 -3 -3 -2 -3 -2 1
135	-3 -3 -3 -2 -3 -2 3
136	-3 -3 -3 -2 -3 -1 -3
137	-3 -3 -3 -2 -3 -1 -2
138	-3 -3 -3 -2 -3 -1 -1
139	-3 -3 -3 -2 -3 -1 2
140	-3 -3 -3 -2 -3 -1 3
141	-3 -3 -3 -2 -3 1 -3
142	-3 -3 -3 -2 -3 1 -2
143	-3 -3 -3 -2 -3 1 1
144	-3 -3 -3 -2 -3 1 2
145	-3 -3 -3 -2 -3 1 3
146	-3 -3 -3 -2 -3 2 -3
147	-3 -3 -3 -2 -3 2 -1
148	-3 -3 -3 -2 -3 2 1
149	-3 -3 -3 -2 -3 2 2
150	-3 -3 -3 -2 -3 2 3
151	-3 -3 -3 -2 -2 -3 -3
152	-3 -3 -3 -2 -2 -3 -2
153	-3 -3 -3 -2 -2 -3 -1
154	-3 -3 -3 -2 -2 -3 1
155	-3 -3 -3 -2 -2 -3 2
156	-3 -3 -3 -2 -2 -2 -3
157	-3 -3 -3 -2 -2 -2 -2
158	-3 -3 -3 -2 -2 -2 -1
159	-3 -3 -3 -2 -2 -2 1
160	-3 -3 -3 -2 -2 -2 3
161	-3 -3 -3 -2 -2 -1 -3
162	-3 -3 -3 -2 -2 -1 -2
163	-3 -3 -3 -2 -2 -1 -1
164	-3 -3 -3 -2 -2 -1 2
165	-3 -3 -3 -2 -2 -1 3
166	-3 -3 -3 -2 -2 1 -3
167	-3 -3 -3 -2 -2 1 -2
168	-3 -3 -3 -2 -2 1 1
169	-3 -3 -3 -2 -2 1 2
170	-3 -3 -3 -2 -2 1 3
171	-3 -3 -3 -2 -2 3 -2
172	-3 -3 -3 -2 -2 3 -1
173	-3 -3 -3 -2 -2 3 1
174	-3 -3 -3 -2 -2 3 2
175	-3 -3 -3 -2 -2 3 3
176	-3 -3 -3 -2 -1 -3 -3
177	-3 -3 -3 -2 -1 -3 -2
178	-3 -3 -3 -2 -1 -3 -1
179	-3 -3 -3 -2 -1 -3 1
180	-3 -3 -3 -2 -1 -3 2
181	-3 -3 -3 -2 -1 -2 -3
182	-3 -3 -3 -2 -1 -2 -2
183	-3 -3 -3 -2 -1 -2 -1
184	-3 -3 -3 -2 -1 -2 1
185	-3 -3 -3 -2 -1 -2 3
186	-3 -3 -3 -2 -1 -1 -3
187	-3 -3 -3 -2 -1 -1 -2
188	-3 -3 -3 -2 -1 -1 -1
189	-3 -3 -3 -2 -1 -1 2
190	-3 -3 -3 -2 -1 -1 3
191	-3 -3 -3 -2 -1 2 -3
192	-3 -3 -3 -2 -1 2 -1
193	-3 -3 -3 -2 -1 2 1
194	-3 -3 -3 -2 -1 2 2
195	-3 -3 -3 -2 -1 2 3
196	-3 -3 -3 -2 -1 3 -2
197	-3 -3 -3 -2 -1 3 -1
198	-3 -3 -3 -2 -1 3 1
199	-3 -3 -3 -2 -1 3 2
200	-3 -3 -3 -2 -1 3 3
201	-3 -3 -3 -2 1 -3 -3
202	-3 -3 -3 -2 1 -3 -2
203	-3 -3 -3 -2 1 -3 -1
204	-3 -3 -3 -2 1 -3 1
205	-3 -3 -3 -2 1 -3 2
206	-3 -3 -3 -2 1 -2 -3
207	-3 -3 -3 -2 1 -2 -2
208	-3 -3 -3 -2 1 -2 -1
209	-3 -3 -3 -2 1 -2 1
210	-3 -3 -3 -2 1 -2 3
211	-3 -3 -3 -2 1 1 -3
212	-3 -3 -3 -2 1 1 -2
213	-3 -3 -3 -2 1 1 1
214	-3 -3 -3 -2 1 1 2
215	-3 -3 -3 -2 1 1 3
216	-3 -3 -3 -2 1 2 -3
217	-3 -3 -3 -2 1 2 -1
218	-3 -3 -3 -2 1 2 1
219	-3 -3 -3 -2 1 2 2
220	-3 -3 -3 -2 1 2 3
221	-3 -3 -3 -2 1 3 -2
222	-3 -3 -3 -2 1 3 -1
223	-3 -3 -3 -2 1 3 1
224	-3 -3 -3 -2 1 3 2
225	-3 -3 -3 -2 1 3 3
226	-3 -3 -3 -2 3 -2 -3
227	-3 -3 -3 -2 3 -2 -2
228	-3 -3 -3 -2 3 -2 -1
229	-3 -3 -3 -2 3 -2 1
230	-3 -3 -3 -2 3 -2 3
231	-3 -3 -3 -2 3 -1 -3
232	-3 -3 -3 -2 3 -1 -2
233	-3 -3 -3 -2 3 -1 -1
234	-3 -3 -3 -2 3 -1 2
235	-3 -3 -3 -2 3 -1 3
236	-3 -3 -3 -2 3 1 -3
237	-3 -3 -3 -2 3 1 -2
238	-3 -3 -3 -2 3 1 1
239	-3 -3 -3 -2 3 1 2
240	-3 -3 -3 -2 3 1 3
241	-3 -3 -3 -2 3 2 -3
242	-3 -3 -3 -2 3 2 -1
243	-3 -3 -3 -2 3 2 1
244	-3 -3 -3 -2 3 2 2
245	-3 -3 -3 -2 3 2 3
246	-3 -3 -3 -2 3 3 -2
247	-3 -3 -3 -2 3 3 -1
248	-3 -3 -3 -2 3 3 1
249	-3 -3 -3 -2 3 3 2
250	-3 -3 -3 -2 3 3 3
251	-3 -3 -3 -1 -3 -3 -3
252	-3 -3 -3 -1 -3 -3 -2
253	-3 -3 -3 -1 -3 -3 -1
254	-3 -3 -3 -1 -3 -3 1
255	-3 -3 -3 -1 -3 -3 2
256	-3 -3 -3 -1 -3 -2 -3
257	-3 -3 -3 -1 -3 -2 -2
258	-3 -3 -3 -1 -3 -2 -1
259	-3 -3 -3 -1 -3 -2 1
260	-3 -3 -3 -1 -3 -2 3
261	-3 -3 -3 -1 -3 -1 -3
262	-3 -3 -3 -1 -3 -1 -2
263	-3 -3 -3 -1 -3 -1 -1
264	-3 -3 -3 -1 -3 -1 2
265	-3 -3 -3 -1 -3 -1 3
266	-3 -3 -3 -1 -3 1 -3
267	-3 -3 -3 -1 -3 1 -2
268	-3 -3 -3 -1 -3 1 1
269	-3 -3 -3 -1 -3 1 2
270	-3 -3 -3 -1 -3 1 3
271	-3 -3 -3 -1 -3 2 -3
272	-3 -3 -3 -1 -3 2 -1
273	-3 -3 -3 -1 -3 2 1
274	-3 -3 -3 -1 -3 2 2
275	-3 -3 -3 -1 -3 2 3
276	-3 -3 -3 -1 -2 -3 -3
277	-3 -3 -3 -1 -2 -3 -2
278	-3 -3 -3 -1 -2 -3 -1
279	-3 -3 -3 -1 -2 -3 1
280	-3 -3 -3 -1 -2 -3 2
281	-3 -3 -3 -1 -2 -2 -3
282	-3 -3 -3 -1 -2 -2 -2
283	-3 -3 -3 -1 -2 -2 -1
284	-3 -3 -3 -1 -2 -2 1
285	-3 -3 -3 -1 -2 -2 3
286	-3 -3 -3 -1 -2 -1 -3
287	-3 -3 -3 -1 -2 -1 -2
288	-3 -3 -3 -1 -2 -1 -1
289	-3 -3 -3 -1 -2 -1 2
290	-3 -3 -3 -1 -2 -1 3
291	-3 -3 -3 -1 -2 1 -3
292	-3 -3 -3 -1 -2 1 -2
293	-3 -3 -3 -1 -2 1 1
294	-3 -3 -3 -1 -2 1 2
295	-3 -3 -3 -1 -2 1 3
296	-3 -3 -3 -1 -2 3 -2
297	-3 -3 -3 -1 -2 3 -1
298	-3 -3 -3 -1 -2 3 1
299	-3 -3 -3 -1 -2 3 2
300	-3 -3 -3 -1 -2 3 3
301	-3 -3 -3 -1 -1 -3 -3
302	-3 -3 -3 -1 -1 -3 -2
303	-3 -3 -3 -1 -1 -3 -1
304	-3 -3 -3 -1 -1 -3 1
305	-3 -3 -3 -1 -1 -3 2
306	-3 -3 -3 -1 -1 -2 -3
307	-3 -3 -3 -1 -1 -2 -2
308	-3 -3 -3 -1 -1 -2 -1
309	-3 -3 -3 -1 -1 -2 1
310	-3 -3 -3 -1 -1 -2 3
311	-3 -3 -3 -1 -1 -1 -3
312	-3 -3 -3 -1 -1 -1 -2
313	-3 -3 -3 -1 -1 -1 -1
314	-3 -3 -3 -1 -1 -1 2
315	-3 -3 -3 -1 -1 -1 3
316	-3 -3 -3 -1 -1 2 -3
317	-3 -3 -3 -1 -1 2 -1
318	-3 -3 -3 -1 -1 2 1
319	-3 -3 -3 -1 -1 2 2
320	-3 -3 -3 -1 -1 2 3
321	-3 -3 -3 -1 -1 3 -2
322	-3 -3 -3 -1 -1 3 -1
323	-3 -3 -3 -1 -1 3 1
324	-3 -3 -3 -1 -1 3 2
325	-3 -3 -3 -1 -1 3 3
326	-3 -3 -3 -1 2 -3 -3
327	-3 -3 -3 -1 2 -3 -2
328	-3 -3 -3 -1 2 -3 -1
329	-3 -3 -3 -1 2 -3 1
330	-3 -3 -3 -1 2 -3 2
331	-3 -3 -3 -1 2 -1 -3
332	-3 -3 -3 -1 2 -1 -2
333	-3 -3 -3 -1 2 -1 -1
334	-3 -3 -3 -1 2 -1 2
335	-3 -3 -3 -1 2 -1 3
336	-3 -3 -3 -1 2 1 -3
337	-3 -3 -3 -1 2 1 -2
338	-3 -3 -3 -1 2 1 1
339	-3 -3 -3 -1 2 1 2
340	-3 -3 -3 -1 2 1 3
341	-3 -3 -3 -1 2 2 -3
342	-3 -3 -3 -1 2 2 -1
343	-3 -3 -3 -1 2 2 1
344	-3 -3 -3 -1 2 2 2
345	-3 -3 -3 -1 2 2 3
346	-3 -3 -3 -1 2 3 -2
347	-3 -3 -3 -1 2 3 -1
348	-3 -3 -3 -1 2 3 1
349	-3 -3 -3 -1 2 3 2
350	-3 -3 -3 -1 2 3 3
351	-3 -3 -3 -1 3 -2 -3
352	-3 -3 -3 -1 3 -2 -2
353	-3 -3 -3 -1 3 -2 -1
354	-3 -3 -3 -1 3 -2 1
355	-3 -3 -3 -1 3 -2 3
356	-3 -3 -3 -1 3 -1 -3
357	-3 -3 -3 -1 3 -1 -2
358	-3 -3 -3 -1 3 -1 -1
359	-3 -3 -3 -1 3 -1 2
360	-3 -3 -3 -1 3 -1 3
361	-3 -3 -3 -1 3 1 -3
362	-3 -3 -3 -1 3 1 -2
363	-3 -3 -3 -1 3 1 1
364	-3 -3 -3 -1 3 1 2
365	-3 -3 -3 -1 3 1 3
366	-3 -3 -3 -1 3 2 -3
367	-3 -3 -3 -1 3 2 -1
368	-3 -3 -3 -1 3 2 1
369	-3 -3 -3 -1 3 2 2
370	-3 -3 -3 -1 3 2 3
371	-3 -3 -3 -1 3 3 -2
372	-3 -3 -3 -1 3 3 -1
373	-3 -3 -3 -1 3 3 1
374	-3 -3 -3 -1 3 3 2
375	-3 -3 -3 -1 3 3 3
376	-3 -3 -3 1 -3 -3 -3
377	-3 -3 -3 1 -3 -3 -2
378	-3 -3 -3 1 -3 -3 -1
379	-3 -3 -3 1 -3 -3 1
380	-3 -3 -3 1 -3 -3 2
381	-3 -3 -3 1 -3 -2 -3
382	-3 -3 -3 1 -3 -2 -2
383	-3 -3 -3 1 -3 -2 -1
384	-3 -3 -3 1 -3 -2 1
385	-3 -3 -3 1 -3 -2 3
386	-3 -3 -3 1 -3 -1 -3
387	-3 -3 -3 1 -3 -1 -2
388	-3 -3 -3 1 -3 -1 -1
389	-3 -3 -3 1 -3 -1 2
390	-3 -3 -3 1 -3 -1 3
391	-3 -3 -3 1 -3 1 -3
392	-3 -3 -3 1 -3 1 -2
393	-3 -3 -3 1 -3 1 1
394	-3 -3 -3 1 -3 1 2
395	-3 -3 -3 1 -3 1 3
396	-3 -3 -3 1 -3 2 -3
397	-3 -3 -3 1 -3 2 -1
398	-3 -3 -3 1 -3 2 1
399	-3 -3 -3 1 -3 2 2
400	-3 -3 -3 1 -3 2 3
401	-3 -3 -3 1 -2 -3 -3
402	-3 -3 -3 1 -2 -3 -2
403	-3 -3 -3 1 -2 -3 -1
404	-3 -3 -3 1 -2 -3 1
405	-3 -3 -3 1 -2 -3 2
406	-3 -3 -3 1 -2 -2 -3
407	-3 -3 -3 1 -2 -2 -2
408	-3 -3 -3 1 -2 -2 -1
409	-3 -3 -3 1 -2 -2 1
410	-3 -3 -3 1 -2 -2 3
411	-3 -3 -3 1 -2 -1 -3
412	-3 -3 -3 1 -2 -1 -2
413	-3 -3 -3 1 -2 -1 -1
414	-3 -3 -3 1 -2 -1 2
415	-3 -3 -3 1 -2 -1 3
416	-3 -3 -3 1 -2 1 -3
417	-3 -3 -3 1 -2 1 -2
418	-3 -3 -3 1 -2 1 1
419	-3 -3 -3 1 -2 1 2
420	-3 -3 -3 1 -2 1 3
421	-3 -3 -3 1 -2 3 -2
422	-3 -3 -3 1 -2 3 -1
423	-3 -3 -3 1 -2 3 1
424	-3 -3 -3 1 -2 3 2
425	-3 -3 -3 1 -2 3 3
426	-3 -3 -3 1 1 -3 -3
427	-3 -3 -3 1 1 -3 -2
428	-3 -3 -3 1 1 -3 -1
429	-3 -3 -3 1 1 -3 1
430	-3 -3 -3 1 1 -3 2
431	-3 -3 -3 1 1 -2 -3
432	-3 -3 -3 1 1 -2 -2
433	-3 -3 -3 1 1 -2 -1
434	-3 -3 -3 1 1 -2 1
435	-3 -3 -3 1 1 -2 3
436	-3 -3 -3 1 1 1 -3
437	-3 -3 -3 1 1 1 -2
438	-3 -3 -3 1 1 1 1
439	-3 -3 -3 1 1 1 2
440	-3 -3 -3 1 1 1 3
441	-3 -3 -3 1 1 2 -3
442	-3 -3 -3 1 1 2 -1
443	-3 -3 -3 1 1 2 1
444	-3 -3 -3 1 1 2 2
445	-3 -3 -3 1 1 2 3
446	-3 -3 -3 1 1 3 -2
447	-3 -3 -3 1 1 3 -1
448	-3 -3 -3 1 1 3 1
449	-3 -3 -3 1 1 3 2
450	-3 -3 -3 1 1 3 3
451	-3 -3 -3 1 2 -3 -3
452	-3 -3 -3 1 2 -3 -2
453	-3 -3 -3 1 2 -3 -1
454	-3 -3 -3 1 2 -3 1
455	-3 -3 -3 1 2 -3 2
456	-3 -3 -3 1 2 -1 -3
457	-3 -3 -3 1 2 -1 -2
458	-3 -3 -3 1 2 -1 -1
459	-3 -3 -3 1 2 -1 2
460	-3 -3 -3 1 2 -1 3
461	-3 -3 -3 1 2 1 -3
462	-3 -3 -3 1 2 1 -2
463	-3 -3 -3 1 2 1 1
464	-3 -3 -3 1 2 1 2
465	-3 -3 -3 1 2 1 3
466	-3 -3 -3 1 2 2 -3
467	-3 -3 -3 1 2 2 -1
468	-3 -3 -3 1 2 2 1
469	-3 -3 -3 1 2 2 2
470	-3 -3 -3 1 2 2 3
471	-3 -3 -3 1 2 3 -2
472	-3 -3 -3 1 2 3 -1
473	-3 -3 -3 1 2 3 1
474	-3 -3 -3 1 2 3 2
475	-3 -3 -3 1 2 3 3
476	-3 -3 -3 1 3 -2 -3
477	-3 -3 -3 1 3 -2 -2
478	-3 -3 -3 1 3 -2 -1
479	-3 -3 -3 1 3 -2 1
480	-3 -3 -3 1 3 -2 3
481	-3 -3 -3 1 3 -1 -3
482	-3 -3 -3 1 3 -1 -2
483	-3 -3 -3 1 3 -1 -1
484	-3 -3 -3 1 3 -1 2
485	-3 -3 -3 1 3 -1 3
486	-3 -3 -3 1 3 1 -3
487	-3 -3 -3 1 3 1 -2
488	-3 -3 -3 1 3 1 1
489	-3 -3 -3 1 3 1 2
490	-3 -3 -3 1 3 1 3
491	-3 -3 -3 1 3 2 -3
492	-3 -3 -3 1 3 2 -1
493	-3 -3 -3 1 3 2 1
494	-3 -3 -3 1 3 2 2
495	-3 -3 -3 1 3 2 3
496	-3 -3 -3 1 3 3 -2
497	-3 -3 -3 1 3 3 -1
498	-3 -3 -3 1 3 3 1
499	-3 -3 -3 1 3 3 2
500	-3 -3 -3 1 3 3 3
501	-3 -3 -3 2 -3 -3 -3
502	-3 -3 -3 2 -3 -3 -2
503	-3 -3 -3 2 -3 -3 -1
504	-3 -3 -3 2 -3 -3 1
505	-3 -3 -3 2 -3 -3 2
506	-3 -3 -3 2 -3 -2 -3
507	-3 -3 -3 2 -3 -2 -2
508	-3 -3 -3 2 -3 -2 -1
509	-3 -3 -3 2 -3 -2 1
510	-3 -3 -3 2 -3 -2 3
511	-3 -3 -3 2 -3 -1 -3
512	-3 -3 -3 2 -3 -1 -2
513	-3 -3 -3 2 -3 -1 -1
514	-3 -3 -3 2 -3 -1 2
515	-3 -3 -3 2 -3 -1 3
516	-3 -3 -3 2 -3 1 -3
517	-3 -3 -3 2 -3 1 -2
518	-3 -3 -3 2 -3 1 1
519	-3 -3 -3 2 -3 1 2
520	-3 -3 -3 2 -3 1 3
521	-3 -3 -3 2 -3 2 -3
522	-3 -3 -3 2 -3 2 -1
523	-3 -3 -3 2 -3 2 1
524	-3 -3 -3 2 -3 2 2
525	-3 -3 -3 2 -3 2 3
526	-3 -3 -3 2 -1 -3 -3
527	-3 -3 -3 2 -1 -3 -2
528	-3 -3 -3 2 -1 -3 -1
529	-3 -3 -3 2 -1 -3 1
530	-3 -3 -3 2 -1 -3 2
531	-3 -3 -3 2 -1 -2 -3
532	-3 -3 -3 2 -1 -2 -2
533	-3 -3 -3 2 -1 -2 -1
534	-3 -3 -3 2 -1 -2 1
535	-3 -3 -3 2 -1 -2 3
536	-3 -3 -3 2 -1 -1 -3
537	-3 -3 -3 2 -1 -1 -2
538	-3 -3 -3 2 -1 -1 -1
539	-3 -3 -3 2 -1 -1 2
540	-3 -3 -3 2 -1 -1 3
541	-3 -3 -3 2 -1 2 -3
542	-3 -3 -3 2 -1 2 -1
543	-3 -3 -3 2 -1 2 1
544	-3 -3 -3 2 -1 2 2
545	-3 -3 -3 2 -1 2 3
546	-3 -3 -3 2 -1 3 -2
547	-3 -3 -3 2 -1 3 -1
548	-3 -3 -3 2 -1 3 1
549	-3 -3 -3 2 -1 3 2
550	-3 -3 -3 2 -1 3 3
551	-3 -3 -3 2 1 -3 -3
552	-3 -3 -3 2 1 -3 -2
553	-3 -3 -3 2 1 -3 -1
554	-3 -3 -3 2 1 -3 1
555	-3 -3 -3 2 1 -3 2
556	-3 -3 -3 2 1 -2 -3
557	-3 -3 -3 2 1 -2 -2
558	-3 -3 -3 2 1 -2 -1
559	-3 -3 -3 2 1 -2 1
560	-3 -3 -3 2 1 -2 3
561	-3 -3 -3 2 1 1 -3
562	-3 -3 -3 2 1 1 -2
563	-3 -3 -3 2 1 1 1
564	-3 -3 -3 2 1 1 2
565	-3 -3 -3 2 1 1 3
566	-3 -3 -3 2 1 2 -3
567	-3 -3 -3 2 1 2 -1
568	-3 -3 -3 2 1 2 1
569	-3 -3 -3 2 1 2 2
570	-3 -3 -3 2 1 2 3
571	-3 -3 -3 2 1 3 -2
572	-3 -3 -3 2 1 3 -1
573	-3 -3 -3 2 1 3 1
574	-3 -3 -3 2 1 3 2
575	-3 -3 -3 2 1 3 3
576	-3 -3 -3 2 2 -3 -3
577	-3 -3 -3 2 2 -3 -2
578	-3 -3 -3 2 2 -3 -1
579	-3 -3 -3 2 2 -3 1
580	-3 -3 -3 2 2 -3 2
581	-3 -3 -3 2 2 -1 -3
582	-3 -3 -3 2 2 -1 -2
583	-3 -3 -3 2 2 -1 -1
584	-3 -3 -3 2 2 -1 2
585	-3 -3 -3 2 2 -1 3
586	-3 -3 -3 2 2 1 -3
587	-3 -3 -3 2 2 1 -2
588	-3 -3 -3 2 2 1 1
589	-3 -3 -3 2 2 1 2
590	-3 -3 -3 2 2 1 3
591	-3 -3 -3 2 2 2 -3
592	-3 -3 -3 2 2 2 -1
593	-3 -3 -3 2 2 2 1
594	-3 -3 -3 2 2 2 2
595	-3 -3 -3 2 2 2 3
596	-3 -3 -3 2 2 3 -2
597	-3 -3 -3 2 2 3 -1
598	-3 -3 -3 2 2 3 1
599	-3 -3 -3 2 2 3 2
600	-3 -3 -3 2 2 3 3
601	-3 -3 -3 2 3 -2 -3
602	-3 -3 -3 2 3 -2 -2
603	-3 -3 -3 2 3 -2 -1
604	-3 -3 -3 2 3 -2 1
605	-3 -3 -3 2 3 -2 3
606	-3 -3 -3 2 3 -1 -3
607	-3 -3 -3 2 3 -1 -2
608	-3 -3 -3 2 3 -1 -1
609	-3 -3 -3 2 3 -1 2
610	-3 -3 -3 2 3 -1 3
611	-3 -3 -3 2 3 1 -3
612	-3 -3 -3 2 3 1 -2
613	-3 -3 -3 2 3 1 1
614	-3 -3 -3 2 3 1 2
615	-3 -3 -3 2 3 1 3
616	-3 -3 -3 2 3 2 -3
617	-3 -3 -3 2 3 2 -1
618	-3 -3 -3 2 3 2 1
619	-3 -3 -3 2 3 2 2
620	-3 -3 -3 2 3 2 3
621	-3 -3 -3 2 3 3 -2
622	-3 -3 -3 2 3 3 -1
623	-3 -3 -3 2 3 3 1
624	-3 -3 -3 2 3 3 2
625	-3 -3 -3 2 3 3 3
626	-3 -3 -2 -3 -3 -3 -3
627	-3 -3 -2 -3 -3 -3 -2
628	-3 -3 -2 -3 -3 -3 -1
629	-3 -3 -2 -3 -3 -3 1
630	-3 -3 -2 -3 -3 -3 2
631	-3 -3 -2 -3 -3 -2 -3
632	-3 -3 -2 -3 -3 -2 -2
633	-3 -3 -2 -3 -3 -2 -1
634	-3 -3 -2 -3 -3 -2 1
635	-3 -3 -2 -3 -3 -2 3
636	-3 -3 -2 -3 -3 -1 -3
637	-3 -3 -2 -3 -3 -1 -2
638	-3 -3 -2 -3 -3 -1 -1
639	-3 -3 -2 -3 -3 -1 2
640	-3 -3 -2 -3 -3 -1 3
641	-3 -3 -2 -3 -3 1 -3
642	-3 -3 -2 -3 -3 1 -2
643	-3 -3 -2 -3 -3 1 1
644	-3 -3 -2 -3 -3 1 2
645	-3 -3 -2 -3 -3 1 3
646	-3 -3 -2 -3 -3 2 -3
647	-3 -3 -2 -3 -3 2 -1
648	-3 -3 -2 -3 -3 2 1
649	-3 -3 -2 -3 -3 2 2
650	-3 -3 -2 -3 -3 2 3
651	-3 -3 -2 -3 -2 -3 -3
652	-3 -3 -2 -3 -2 -3 -2
653	-3 -3 -2 -3 -2 -3 -1
654	-3 -3 -2 -3 -2 -3 1
655	-3 -3 -2 -3 -2 -3 2
656	-3 -3 -2 -3 -2 -2 -3
657	-3 -3 -2 -3 -2 -2 -2
658	-3 -3 -2 -3 -2 -2 -1
659	-3 -3 -2 -3 -2 -2 1
660	-3 -3 -2 -3 -2 -2 3
