12a_0651	5	{-1,2,-3,4,-1,2,-3,4,4,4,4,4}
12a_0652	6	{-1,2,-3,4,-1,2,-3,4,4,5,-4,5,4}
12a_0653	6	{1,1,1,2,-1,2,3,-2,4,-3,2,4,3,3,5,-4,5}
12a_0654	5	{-1,2,2,1,1,2,3,-4,3,3,-2,3,-4,3}
12a_0655	5	{1,-2,1,2,-3,-4,-4,-3,2,2,-3,-3,4,-3}
12a_0656	5	{1,-2,3,3,-4,-2,3,-1,-1,-2,-2,-3,4,-3,4,-2}
12a_0657	4	{-1,-1,2,2,-3,-1,2,2,3,-1,3,2,-1}
12a_0658	5	{-1,2,2,-3,1,1,2,-3,-4,3,2,-4,2,-3}
12a_0659	5	{-1,2,2,3,1,1,2,2,3,-4,3,-2,3,4,4,3}
12a_0660	4	{-1,2,2,3,3,3,2,-1,2,-3,2,2,2}
12a_0661	5	{1,-2,1,2,-3,4,2,2,-3,-4,3,2,2,-3,4,4}
12a_0662	5	{-1,2,-3,4,-1,-2,4,3,-2,3,-2,-2,3,4}
12a_0663	6	{-1,2,-3,-4,5,-1,3,5,-2,-4,5,3,-2,3,3}
12a_0664	5	{-1,2,-3,4,-1,-2,4,3,3,3,-2,3,3,4}
12a_0665	6	{1,1,-2,-1,-1,-3,2,1,4,-3,2,4,5,-4,-3,5,4}
12a_0666	6	{-1,2,3,-1,3,3,2,-3,2,-4,-5,3,4,-5,4}
12a_0667	4	{-1,2,2,3,-1,3,-1,-1,2,2,2,-3,-1}
12a_0668	4	{-1,2,2,3,-1,3,2,2,-1,-1,2,-3,-1}
12a_0669	5	{1,-2,1,2,3,-4,-4,3,-4,2,-4,2,-4,-3}
12a_0670	4	{-1,-1,2,-3,-1,2,2,3,-1,3,2,-1,2}
12a_0671	4	{-1,2,2,3,-1,3,2,2,2,-1,2,2,-3}
12a_0672	4	{-1,2,2,3,-1,3,2,2,-1,2,-1,2,-3}
12a_0673	5	{-1,2,-3,4,-1,2,4,-3,4,-3,4,4}
12a_0674	5	{-1,2,-3,4,-1,-3,-3,4,2,4,-3,4}
12a_0675	4	{-1,2,3,3,-2,3,-1,3,3,2,-1,2,2}
12a_0676	5	{1,-2,1,2,3,-4,3,3,-4,3,2,2,-3,-4}
12a_0677	5	{-1,2,2,1,1,2,-3,4,-3,2,-3,-2,3,-4,3,4}
12a_0678	5	{-1,2,2,-3,1,1,2,-3,-4,2,2,3,-4,-3}
12a_0679	6	{1,2,3,-4,5,3,5,2,4,1,4,-2,4,5,-3}
12a_0680	4	{-1,-1,2,2,-3,-1,2,-1,2,3,3,3,3}
12a_0681	5	{-1,2,-3,4,-1,2,2,2,-3,4,4,4}
12a_0682	6	{-1,2,3,-4,5,-1,-2,3,2,5,5,-4,5}
12a_0683	5	{-1,2,-3,4,-1,2,4,4,-3,4,4,4}
12a_0684	6	{1,-2,-3,4,-5,1,2,2,2,-3,4,2,-5}
12a_0685	5	{-1,2,2,1,1,2,3,-2,3,4,4,-3,2,2,-3,-4}
12a_0686	5	{-1,2,2,3,-4,3,2,2,1,1,2,-3,2,-4}
12a_0687	6	{1,-2,-3,4,-5,1,2,-3,4,2,4,3,3,-4,-5}
12a_0688	4	{-1,2,3,-1,3,-2,3,3,3,2,-1,2,2}
12a_0689	6	{1,-2,-3,4,-5,1,2,-3,4,2,4,4,-5}
12a_0690	7	{-1,2,3,-4,5,6,-1,3,-5,6,2,-4,5,-3}
12a_0691	7	{-1,2,-3,4,5,6,-1,2,-3,-5,6,-4,5,4}
12a_0692	4	{-1,2,-1,-1,-1,-2,3,-2,-2,-2,-1,3,3}
12a_0693	5	{-1,2,-3,-1,-3,-3,4,2,-3,-3,-3,4}
12a_0694	5	{1,2,2,1,1,2,3,-4,3,-4,-2,3,3,3}
12a_0695	5	{1,2,-3,4,-3,2,2,1,1,-2,-3,2,4,-3}
12a_0696	5	{-1,2,-3,-1,-2,3,-2,3,-4,3,-2,3,-4,3}
12a_0697	5	{-1,2,-3,-1,-3,4,2,-3,2,4,-3,4}
12a_0698	5	{-1,2,-3,4,-1,-3,2,-3,2,4,-3,-3}
12a_0699	5	{-1,2,-1,2,3,-4,3,3,-2,3,-2,-4,-3,-3}
12a_0700	5	{1,2,-3,2,1,1,-2,-3,4,-3,2,-3,4,-3}
12a_0701	4	{-1,-1,-1,-2,-2,3,-2,1,-2,-2,3,3,-2}
12a_0702	5	{-1,2,-3,4,-1,-3,-3,2,-3,4,-3,-3}
12a_0703	5	{-1,2,-3,-4,-1,-2,-2,3,-4,-2,3,3,-4,3}
12a_0704	5	{1,-2,-3,4,1,-2,4,-2,-2,-3,2,-3,-3,4}
12a_0705	5	{-1,2,-3,-1,2,-3,2,4,-3,2,-3,4}
12a_0706	5	{1,2,-3,4,2,1,1,-2,-3,2,-3,4,-3,-3}
12a_0707	5	{-1,2,-3,-4,-1,-2,3,-2,-4,3,3,-4,3,3}
12a_0708	5	{-1,2,-1,2,-3,-4,-2,3,-2,3,3,-4,3,3}
12a_0709	5	{-1,2,-3,-1,2,-3,4,-3,2,-3,-3,4}
12a_0710	5	{-1,2,-1,2,-3,-3,-4,-2,-2,3,-2,3,-4,3}
12a_0711	5	{-1,2,-3,4,-1,-3,-3,4,2,-3,4,-3}
12a_0712	5	{-1,2,-3,-1,-2,3,-2,-4,3,-2,-4,3,-4,3}
12a_0713	4	{-1,-1,-1,2,2,3,3,2,2,2,-1,2,-3}
12a_0714	4	{-1,-1,-1,-1,-1,2,2,3,3,2,-1,2,-3}
12a_0715	5	{-1,2,2,1,1,2,-3,2,-3,-3,-4,3,-4,-3}
12a_0716	3	{1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2}
12a_0717	4	{-1,-2,3,3,-2,3,-2,-2,-2,-2,-2,-1,2}
12a_0718	4	{1,-2,-3,1,-3,-2,-2,-2,3,-2,-2,-2,1}
12a_0719	5	{1,-2,-2,-2,-3,-4,2,-3,-4,-3,-2,3,1,4,1,-2}
12a_0720	4	{1,-2,-3,1,-3,-2,-2,-2,-2,-2,3,-2,1}
12a_0721	5	{1,-2,-2,-2,-3,4,4,-3,2,-3,4,-1,-1,-2}
12a_0722	3	{1,-2,1,1,1,1,1,1,1,1,1,-2}
12a_0723	4	{-1,2,3,3,2,-3,2,2,2,2,2,-1,2}
12a_0724	4	{-1,2,3,3,2,2,2,-3,2,2,2,-1,2}
12a_0725	5	{-1,2,2,2,-3,4,2,-3,-4,3,2,-3,1,4,1,2}
12a_0726	4	{-1,2,3,3,2,2,2,2,2,-3,2,-1,2}
12a_0727	5	{-1,2,-1,2,-3,2,3,3,3,4,4,3,2,-4}
12a_0728	4	{-1,-1,-1,2,-1,2,-3,2,2,3,3,2,-1}
12a_0729	5	{-1,2,2,1,1,2,-3,-4,3,-4,-3,2,-3,2}
12a_0730	5	{-1,2,-3,4,2,-3,-4,3,2,-3,1,4,1,2,2,2}
12a_0731	5	{-1,2,2,1,1,2,2,2,-3,-4,2,3,-4,-3}
12a_0732	5	{1,-2,-2,-2,-3,-4,2,3,-4,-3,-2,1,1,-2}
12a_0733	5	{-1,2,-1,2,2,2,-3,2,3,4,4,3,2,-4}
12a_0734	4	{-1,2,2,-3,-1,-1,2,2,3,3,2,-1,2}
12a_0735	6	{1,-2,1,2,3,-2,3,-4,3,-4,5,4,-3,4,3,-5,2}
12a_0736	5	{-1,2,2,1,1,2,-3,-4,2,-4,-4,3,-4,-3}
12a_0737	4	{-1,-1,2,-1,-1,-1,-2,3,3,-2,3,-2,-1}
12a_0738	5	{1,-2,-3,4,4,-3,2,-3,-1,-3,-1,-3,4,-2}
12a_0739	4	{-1,2,-1,2,2,3,3,3,-2,3,3,3,2}
12a_0740	5	{-1,2,3,-4,3,-4,3,-2,3,1,3,1,3,2}
12a_0741	5	{-1,2,3,-4,2,3,-4,3,2,-3,1,1,2,2,-3,2}
12a_0742	4	{-1,-1,2,-3,-1,-1,-1,2,2,3,3,2,-1}
12a_0743	6	{-1,-2,-3,4,4,5,5,4,-3,4,-2,-5,-1,2,3}
12a_0744	6	{-1,-2,-3,-4,5,5,-4,5,-4,-3,4,-2,-1,2,3}
12a_0745	6	{-1,2,-1,2,-3,2,3,4,5,5,4,3,2,-4,-5}
12a_0746	4	{-1,2,-1,2,-1,-3,-1,2,2,3,3,2,-1}
12a_0747	5	{1,-2,-3,4,1,-2,4,3,-2,-2,-2,-3,-3,4}
12a_0748	5	{-1,2,2,1,1,2,-3,2,-3,-3,-3,4,3,-2,3,-4}
12a_0749	5	{1,-2,-3,4,2,3,-4,3,-2,3,-1,-4,-1,-2,-2,-2}
12a_0750	6	{1,2,2,3,-2,-1,3,-4,3,-4,5,4,-3,4,-2,-5,3,2,2}
12a_0751	6	{-1,2,-3,4,5,-1,-3,5,-3,-4,-2,5,3,-2,4}
12a_0752	6	{1,-2,3,3,2,2,-1,2,2,3,-4,-5,-2,3,-5,-4,5}
12a_0753	6	{1,1,-2,1,-2,-2,-3,2,2,-4,3,-2,-4,-5,4,-3,-5}
12a_0754	5	{-1,2,-3,4,-1,-2,4,-2,3,-2,3,3,3,4}
12a_0755	4	{-1,-1,2,-3,2,-1,2,-1,3,3,3,2,2}
12a_0756	5	{1,-2,-3,4,1,-2,4,3,-2,-3,-3,-3,-3,4}
12a_0757	4	{-1,-1,-1,2,3,3,-2,3,3,3,2,-1,2}
12a_0758	5	{1,-2,1,2,3,-4,3,-4,-4,-4,3,2,2,-3}
12a_0759	4	{1,-2,1,2,-3,-3,-3,-3,-3,-3,2,2,-3}
12a_0760	5	{1,-2,1,2,-3,-3,-3,-4,3,-4,-3,2,2,-3}
12a_0761	5	{1,-2,1,2,-3,-4,3,-4,-4,-4,-3,2,2,-3}
12a_0762	4	{1,-2,-3,1,2,2,2,2,2,2,2,-3,2}
12a_0763	5	{-1,2,2,2,-3,-4,2,3,-4,3,2,1,1,2}
12a_0764	5	{-1,2,-3,-4,2,3,-4,3,2,1,1,2,2,2}
12a_0765	5	{-1,2,2,3,-4,1,-4,1,-3,-2,3,-2,3,-4,3,-4}
12a_0766	5	{-1,2,-3,4,-1,-2,4,3,-2,-2,-2,3,3,4}
12a_0767	6	{1,1,2,-1,2,2,2,3,-2,-2,4,-3,2,-5,4,3,-5}
12a_0768	5	{1,-2,-3,4,1,-2,4,-2,-2,3,-2,-3,-3,4}
12a_0769	6	{-1,2,-3,4,4,-3,4,5,-2,-2,1,-2,3,-4,-2,-3,5}
12a_0770	6	{1,1,1,2,-1,2,3,-2,3,4,-3,2,-5,4,-3,-5,-4}
12a_0771	5	{1,-2,-3,4,-2,4,-3,-2,4,3,-1,-1,-2,-2,3,-2}
12a_0772	5	{-1,2,3,-1,3,-4,3,-2,3,-2,4,4,4,4}
12a_0773	6	{1,-2,1,2,3,-4,-5,3,4,-5,-4,3,2,2,-3}
12a_0774	6	{1,-2,1,2,-3,-4,-5,3,4,-5,-4,-3,2,2,-3}
12a_0775	6	{-1,-2,3,-4,5,3,5,4,-5,4,3,2,-1,2,3}
12a_0776	5	{-1,2,-3,4,-1,-2,4,-2,3,3,3,-2,3,4}
12a_0777	5	{-1,2,-3,4,-1,-2,4,3,-2,3,3,3,3,4}
12a_0778	5	{-1,2,-3,4,-1,-2,4,-2,-2,3,-2,3,3,4}
12a_0779	6	{-1,-2,3,4,-2,4,-5,-4,3,-2,-4,-1,5,4,2,3,-4}
12a_0780	5	{-1,-2,3,3,-2,1,1,2,3,4,4,3,3,-2,3,-4}
12a_0781	6	{1,-2,3,-4,5,1,-3,5,-3,-4,2,5,-3,2,-4}
12a_0782	6	{-1,2,-3,4,5,-1,-3,5,-2,-4,5,3,-2,4,4}
12a_0783	6	{1,-2,3,-4,5,1,-4,3,-2,3,-4,3,-5,-4,3,2,3}
12a_0784	4	{-1,2,2,-3,-1,-1,2,2,3,-1,3,2,-1}
12a_0785	5	{1,2,-3,4,2,2,1,1,-2,-3,2,4,-3,4}
12a_0786	6	{1,-2,1,2,3,-4,-5,3,4,2,-5,2,-3,-4,-4}
12a_0787	6	{1,-2,1,2,-3,-4,3,-4,5,-4,3,-4,-3,-5,2,2,-3}
12a_0788	5	{1,2,-3,2,2,1,1,-2,-3,4,-3,2,-3,4}
12a_0789	4	{-1,-1,-1,2,2,3,-1,3,2,2,2,-3,-1}
12a_0790	5	{-1,2,2,-3,1,1,2,2,2,-3,-4,3,-4,-3}
12a_0791	5	{1,-2,1,2,3,-4,-4,-4,-4,3,-4,2,2,-3}
12a_0792	6	{1,-2,1,2,3,-4,-5,4,-5,-4,3,-4,2,2,-3}
12a_0793	5	{-1,2,-3,4,-1,-3,4,2,-3,4,-3,4}
12a_0794	4	{-1,2,2,2,3,-1,3,2,2,2,2,2,-3}
12a_0795	5	{1,-2,1,2,2,3,-4,3,3,3,-4,2,-3,2}
12a_0796	5	{1,-2,3,-4,1,3,3,3,3,3,-4,2,-3,2}
12a_0797	6	{-1,-2,3,4,5,5,4,-5,4,-3,4,2,-1,2,3}
12a_0798	5	{-1,2,3,-1,3,-4,3,-2,3,3,4,4,3,2}
12a_0799	6	{1,-2,1,2,3,-4,-5,3,3,4,2,-5,2,-3,-4}
12a_0800	5	{1,-2,3,-4,1,3,3,3,-4,2,2,2,-3,2}
12a_0801	4	{-1,2,2,2,3,-1,3,3,-2,3,3,3,2}
12a_0802	6	{1,-2,3,-4,-5,1,3,4,2,4,4,-5,4,-3,2}
12a_0803	7	{1,-2,3,-4,5,-6,1,3,5,-6,2,4,-5,4,-3,2}
12a_0804	5	{1,2,2,1,1,2,3,-4,3,-2,3,-4,3,-4}
12a_0805	3	{1,-2,1,-2,1,-2,1,-2,-2,-2,-2,-2}
12a_0806	4	{1,-2,-3,1,-3,-2,3,-2,-2,1,-2,1,-2}
12a_0807	4	{1,-2,-3,1,-3,-2,-2,-2,1,3,-2,1,-2}
12a_0808	5	{-1,2,-3,4,-1,-3,4,-3,4,-3,-2,3,-2,4}
12a_0809	4	{-1,2,-1,2,3,3,3,3,3,2,-1,2,-3}
12a_0810	5	{1,-2,1,2,2,3,-4,3,-2,3,-4,3,2,-4}
12a_0811	4	{1,2,2,3,1,3,1,1,-2,3,1,3,3}
12a_0812	5	{-1,2,3,-2,3,2,-4,1,1,2,-3,2,2,2,3,-4}
12a_0813	4	{1,1,1,2,2,3,1,3,-2,3,1,3,3}
12a_0814	5	{-1,2,3,3,4,2,4,1,4,1,-3,2,4,4}
12a_0815	3	{1,1,1,-2,-2,1,1,-2,-2,-2,-2,-2}
12a_0816	4	{-1,2,-1,-2,-2,-2,3,3,-2,-2,3,3,3}
12a_0817	4	{1,1,2,2,3,1,3,1,-2,3,1,3,3}
12a_0818	5	{-1,2,2,2,3,-1,3,-4,3,-2,3,-2,-4,-3}
12a_0819	3	{-1,2,-1,2,-1,-1,-1,2,-1,2,2,2}
12a_0820	4	{-1,2,-1,-2,3,-2,3,3,3,-2,3,-2,3}
12a_0821	5	{-1,2,-1,-2,3,-2,3,4,-3,-2,4,3,-2,3}
12a_0822	4	{-1,2,2,2,2,3,3,2,-1,2,2,2,-3}
12a_0823	5	{1,-2,1,2,2,3,-4,3,3,3,-4,-2,3,2}
12a_0824	3	{1,1,1,-2,-2,-2,-2,1,1,-2,-2,-2}
12a_0825	4	{1,-2,-2,-2,-3,1,-3,1,1,-2,3,-2,1}
12a_0826	4	{-1,2,-1,-2,3,3,-2,-2,-2,-2,3,3,3}
12a_0827	5	{1,-2,-3,4,4,-3,-2,3,4,-1,4,-1,-2,4}
12a_0828	5	{1,-2,3,1,3,-4,2,2,3,-2,3,2,4,4,4,4}
12a_0829	5	{1,2,2,1,1,2,3,-4,3,-2,3,3,-4,3}
12a_0830	4	{1,-2,-3,-3,-2,1,1,1,-2,3,-2,-2,1}
12a_0831	4	{1,-2,-3,-3,-2,-2,1,1,1,-2,3,-2,1}
12a_0832	5	{1,2,2,1,1,2,3,-4,3,3,-2,3,-4,3}
12a_0833	4	{-1,2,2,2,2,3,-1,3,-1,2,-1,2,-3}
12a_0834	5	{-1,2,3,-4,3,-4,3,-4,2,-4,1,-3,1,2}
12a_0835	3	{1,1,1,-2,-2,-2,-2,-2,-2,1,1,-2}
12a_0836	4	{1,-2,-3,1,-3,1,1,-2,3,-2,-2,-2,1}
12a_0837	4	{1,-2,-3,1,-3,1,1,-2,-2,-2,3,-2,1}
12a_0838	3	{1,1,1,-2,1,1,1,1,1,1,1,-2}
12a_0839	4	{1,-2,1,2,2,2,2,-3,2,2,2,-3,2}
12a_0840	4	{-1,2,3,3,2,2,2,-3,2,-1,2,2,2}
12a_0841	5	{-1,2,-3,4,2,2,2,-3,-4,3,2,-3,1,4,1,2}
12a_0842	5	{1,-2,-3,4,4,-3,2,-3,4,-1,4,-1,-2,4}
12a_0843	5	{1,-2,3,1,3,3,-4,3,3,3,-4,2,-3,2}
12a_0844	5	{1,-2,-3,4,1,-2,4,3,-2,-3,-3,4,4,4}
12a_0845	5	{-1,2,-1,-2,3,-2,-3,4,-3,-4,3,-2,3,3,3,4}
12a_0846	5	{1,-2,-3,1,2,-3,-2,4,-2,4,4,-3,4,4}
12a_0847	5	{-1,2,-3,4,-1,-2,4,3,-2,3,3,4,4,4}
12a_0848	4	{1,-2,-2,-2,-2,-3,1,-3,-2,1,-2,-2,3}
12a_0849	5	{1,-2,-3,4,-3,-3,4,-3,-2,3,4,-1,-1,-2}
12a_0850	3	{1,-2,1,-2,-2,1,1,1,1,1,1,-2}
12a_0851	4	{-1,2,3,-1,3,-1,2,-3,2,2,2,-1,2}
12a_0852	4	{-1,2,3,-1,3,-1,2,2,2,-3,2,-1,2}
12a_0853	5	{1,-2,3,1,-2,-2,3,-4,-4,3,-4,3,-4,2,3,2}
12a_0854	5	{-1,2,3,-4,3,-4,3,-4,-2,-4,1,3,1,2}
12a_0855	4	{1,1,1,-2,-3,-3,-2,1,-2,3,1,-2,1}
12a_0856	5	{1,-2,1,2,2,-3,-4,2,-4,-3,2,-3,4,-3}
12a_0857	4	{1,-2,1,-2,-3,-3,-3,-3,-2,1,1,-2,3}
12a_0858	5	{1,-2,-3,4,4,-3,4,2,-3,-1,4,-3,-1,-2}
12a_0859	3	{1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2}
12a_0860	4	{1,-2,-3,1,-3,-2,3,-2,-2,-2,1,-2,-2}
12a_0861	4	{1,-2,-3,1,-3,-2,-2,-2,3,-2,1,-2,-2}
12a_0862	5	{-1,2,-1,-2,3,2,-3,-4,3,2,-4,-3,2,-3,-3,-3}
12a_0863	5	{1,-2,-3,4,-3,-3,4,-3,2,-3,4,-1,-1,-2}
12a_0864	3	{1,-2,1,-2,1,1,-2,1,-2,-2,-2,-2}
12a_0865	4	{1,1,-2,1,-2,-3,1,-3,-2,3,-2,1,-2}
12a_0866	4	{1,-2,-3,1,-3,-2,1,-2,-2,3,-2,1,-2}
12a_0867	5	{1,-2,-3,4,1,-2,-2,-3,4,-3,4,2,-3,4}
12a_0868	5	{-1,-2,3,-2,3,-2,3,4,1,1,2,-3,2,-3,-4,-4}
12a_0869	3	{1,-2,-2,-2,1,-2,1,-2,1,-2,-2,-2}
12a_0870	4	{-1,2,-1,-2,3,-2,3,-2,3,-2,-2,-2,3}
12a_0871	4	{1,-2,1,-2,-2,-2,1,3,-2,1,-2,-3,-3}
12a_0872	5	{-1,2,-1,-2,3,-2,3,-4,3,2,4,-3,-2,-4,-4,3}
12a_0873	5	{-1,2,3,-2,3,2,-4,1,-4,1,2,-4,-3,2,3,-4}
12a_0874	4	{1,-2,1,-2,1,-2,-2,3,-2,1,-2,-3,-3}
12a_0875	5	{-1,-2,3,4,-2,4,3,-2,1,1,2,2,3,-4,3,-2}
12a_0876	4	{1,1,1,2,2,3,1,3,3,3,-2,3,1}
12a_0877	5	{-1,2,3,3,4,2,-3,1,4,1,2,4,4,4}
12a_0878	3	{1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2}
12a_0879	4	{-1,2,-1,-2,-2,-2,3,3,3,3,-2,-2,3}
12a_0880	6	{1,-2,1,2,-3,4,5,2,5,4,3,3,2,4,-5}
12a_0881	4	{-1,2,3,-1,3,-1,-1,-1,-1,2,-3,2,-1}
12a_0882	5	{-1,2,-1,-2,-2,-2,3,4,-3,4,3,-2,-2,3}
12a_0883	5	{-1,2,-1,-2,3,-2,3,-4,3,2,-3,-3,-4,3,-2,3}
12a_0884	5	{-1,-2,3,-2,3,-2,1,1,2,-3,-4,2,3,-4,2,3}
12a_0885	5	{-1,2,3,-4,-1,2,2,2,3,-4,3,-2,3,-4}
12a_0886	5	{-1,2,2,3,-4,-2,-1,-4,-4,-3,2,-3,2,-4}
12a_0887	5	{-1,2,-3,4,-1,-2,3,-2,3,-2,3,-2,3,4}
12a_0888	5	{-1,2,3,-1,-2,3,-4,3,-4,3,2,2,3,-4}
12a_0889	4	{1,-2,1,2,-3,2,-3,2,-3,2,-3,-3,-3}
12a_0890	5	{-1,2,-1,-2,3,-2,3,-2,3,-2,3,4,-3,4}
12a_0891	4	{-1,2,3,3,2,-1,2,2,2,-3,2,-1,2}
12a_0892	5	{1,-2,1,2,3,3,4,4,3,-2,3,-2,3,-4,-2,-3}
12a_0893	5	{1,-2,-3,4,1,-2,-2,-3,4,-3,2,-3,4,4}
12a_0894	4	{-1,2,3,-1,3,-1,2,-1,2,-3,2,-1,2}
12a_0895	4	{-1,2,2,-1,-1,2,2,3,3,2,-1,2,-3}
12a_0896	4	{1,-2,1,1,1,-2,1,3,-2,1,-2,-3,-3}
12a_0897	5	{1,-2,1,2,-3,-4,2,-4,-3,2,-3,4,2,-3}
12a_0898	3	{1,-2,-2,1,1,-2,-2,1,1,-2,-2,-2}
12a_0899	4	{-1,2,-1,-2,3,3,-2,-2,3,3,-2,-2,3}
12a_0900	5	{-1,2,2,-3,4,2,2,3,1,3,1,2,-3,2,3,4}
12a_0901	5	{1,-2,-3,1,-3,2,-3,-3,-3,-4,2,2,3,-4}
12a_0902	6	{-1,-1,-2,1,-2,3,-2,3,2,-4,3,2,-4,-3,5,-4,5}
12a_0903	5	{-1,2,3,3,-4,2,1,1,-2,3,-2,3,3,-4,3,2}
12a_0904	4	{1,-2,1,2,-3,2,-3,2,2,2,-3,2,-3}
12a_0905	5	{1,-2,1,2,-3,-3,-2,-2,3,4,-3,4,3,2,2,-3}
12a_0906	5	{-1,2,3,-1,-2,3,3,-2,-2,3,-2,4,-3,4}
12a_0907	4	{-1,2,3,3,2,-1,2,-3,2,-1,2,2,2}
12a_0908	5	{1,-2,1,2,-3,4,-3,2,2,3,-4,3,-4,2,2,-3}
12a_0909	3	{1,1,-2,-2,1,-2,1,1,1,1,1,-2}
12a_0910	4	{1,-2,1,2,2,-3,2,2,-3,-3,2,-3,2}
12a_0911	4	{-1,2,2,-1,-1,2,3,-1,3,2,2,2,-3}
12a_0912	5	{1,-2,3,-4,1,3,-4,-4,3,3,-4,2,-3,2}
12a_0913	5	{1,-2,3,-4,3,-2,-1,3,-2,3,-4,3,3,-2}
12a_0914	5	{1,-2,-3,-4,-4,-3,2,-3,4,-1,-1,2,-3,-3,2,2}
12a_0915	6	{1,2,2,3,-4,3,3,2,-3,1,-2,-4,-5,-4,3,-4,5}
12a_0916	3	{1,-2,-2,1,1,-2,-2,-2,-2,1,1,-2}
