12a_0182	5	{-1,2,-1,2,-3,4,4,-3,-3,-3,4,-2,-2,3}
12a_0183	7	{-1,2,3,-1,3,4,-5,2,-3,4,-5,-6,5,-6}
12a_0184	5	{-1,2,-3,-1,2,2,-3,2,-3,4,-3,4}
12a_0185	5	{-1,2,-3,-1,2,2,-3,4,2,-3,4,4}
12a_0186	5	{-1,2,-1,2,-3,-3,-3,-3,-2,-2,3,-4,3,-4}
12a_0187	6	{-1,2,3,-4,-1,3,-4,-2,3,-2,-4,-5,4,-3,-5}
12a_0188	5	{-1,2,-1,2,-3,-3,-2,-2,3,-4,3,3,3,-4}
12a_0189	5	{-1,2,-1,2,-3,-3,-2,-2,3,3,3,-4,3,-4}
12a_0190	5	{-1,2,-1,2,-3,-3,-2,-2,3,-4,3,-4,-4,-4}
12a_0191	5	{-1,2,-1,2,-3,-3,-2,-2,3,-4,-4,3,-4,3}
12a_0192	6	{-1,2,-1,2,-3,-3,-2,-2,3,-4,-5,3,4,-5,-4}
12a_0193	5	{-1,2,-3,4,-1,2,-3,-3,-3,-3,-3,4}
12a_0194	6	{-1,2,3,-1,-2,3,2,-4,3,-4,-4,-5,4,-5,-4}
12a_0195	5	{-1,2,3,-1,-2,3,2,-4,-4,-4,3,-4,-4,-4}
12a_0196	6	{-1,2,-3,-4,5,-1,3,-4,2,-4,-4,5,-3}
12a_0197	7	{-1,2,-3,4,-5,6,-1,2,-3,-5,6,-4,5,-4}
12a_0198	6	{-1,2,-3,4,-1,2,4,-3,2,4,-5,4,-5,-3,-4}
12a_0199	5	{-1,2,-1,2,-3,4,-3,2,2,3,4,4,-3,4,4,3}
12a_0200	5	{-1,2,3,-1,3,-4,3,-2,-2,-2,3,-2,-4,-3}
12a_0201	6	{-1,2,3,-1,3,4,-5,-4,3,-2,3,-2,-4,-3,-5}
12a_0202	5	{-1,2,-1,2,3,3,-4,-2,3,-2,3,-2,-4,-3}
12a_0203	5	{-1,2,-3,4,-1,-3,-3,-3,4,2,-3,2}
12a_0204	6	{-1,2,-3,4,5,-1,-3,-4,5,-4,2,-3,2}
12a_0205	4	{-1,2,-1,2,2,2,3,3,3,3,2,2,-3}
12a_0206	5	{1,-2,1,2,3,3,3,-4,3,-4,3,2,2,-3}
12a_0207	5	{-1,2,-3,-1,2,-3,-4,-3,2,2,2,-3,2,4}
12a_0208	6	{-1,2,3,-4,-1,3,-4,-5,-4,3,-4,-2,5,3,2}
12a_0209	5	{-1,2,-3,-1,2,-3,4,-3,2,-3,2,4}
12a_0210	5	{-1,2,2,3,1,3,4,1,4,3,3,-4,-2,-2,-3,2}
12a_0211	4	{-1,2,2,-1,-1,-1,2,-3,2,2,-1,3,3}
12a_0212	5	{-1,2,-1,-2,3,3,4,-2,4,-2,3,3,-4,3}
12a_0213	5	{-1,2,-3,4,-1,-3,4,2,-3,2,4,4}
12a_0214	5	{-1,2,-3,4,-1,-3,-3,4,2,-3,2,4}
12a_0215	5	{-1,2,-1,2,3,-4,3,-4,3,-2,-2,-2,-2,-3}
12a_0216	5	{-1,2,-1,2,-3,4,2,2,2,2,-3,4}
12a_0217	5	{-1,2,-1,2,-3,-4,-2,-4,3,3,-2,3,-4,3}
12a_0218	6	{-1,2,-1,2,-3,-4,5,2,3,-2,3,2,-4,3,5}
12a_0219	5	{-1,2,-1,2,3,-4,-4,3,-4,-2,-2,-2,-2,-3}
12a_0220	5	{-1,2,-3,4,-1,-3,4,2,2,2,-3,2}
12a_0221	6	{1,-2,3,4,-5,1,-3,4,-5,4,-2,3,-2}
12a_0222	5	{-1,2,-3,4,-1,2,-3,2,-3,4,-3,2}
12a_0223	6	{-1,2,-3,-4,-5,-1,-2,3,-4,3,-4,5,-4,3,-2,3,4}
12a_0224	5	{-1,2,-3,4,-1,2,2,-3,4,2,-3,2}
12a_0225	5	{-1,2,-1,2,-3,-4,-2,-4,3,-2,3,-4,-2,3}
12a_0226	5	{-1,2,2,1,1,2,2,2,3,-4,-2,3,-4,3}
12a_0227	5	{-1,2,-1,2,3,3,-4,3,-2,3,4,4,3,2}
12a_0228	5	{-1,2,-3,4,-1,-3,2,-3,-3,4,-3,2}
12a_0229	6	{-1,2,3,-4,-1,3,-4,-5,-4,3,-4,2,5,-3,2}
12a_0230	6	{-1,2,-3,4,-5,-1,-3,4,-5,-4,2,-3,2,-4,-4}
12a_0231	5	{-1,2,-1,2,2,2,3,4,4,3,2,2,-3,4,-3,-4}
12a_0232	5	{-1,2,2,-3,4,1,4,1,-2,3,3,-2,-4,3,3,2}
12a_0233	5	{1,-2,3,-4,1,-2,-2,3,-4,3,-2,3}
12a_0234	4	{-1,-1,-1,2,2,-1,2,-3,2,2,-1,3,3}
12a_0235	5	{-1,2,2,-3,-4,3,1,-4,-3,1,2,2,-3,2}
12a_0236	4	{-1,2,2,3,3,2,-1,2,2,2,2,2,-3}
12a_0237	5	{-1,2,2,3,1,3,1,3,4,-3,4,3,-2,-2,-3,2}
12a_0238	5	{-1,2,2,1,1,2,-3,-4,2,3,3,3,-4,3}
12a_0239	6	{-1,-2,3,4,4,5,5,4,-3,4,2,-5,-1,2,3}
12a_0240	4	{-1,-1,-1,-2,-2,3,1,3,-2,3,-2,-2,-1}
12a_0241	5	{-1,2,-1,-2,-3,-3,-3,4,4,-3,4,-2,-2,3}
12a_0242	5	{1,-2,3,-4,-2,3,1,3,1,3,-2,-4}
12a_0243	6	{-1,2,3,-4,5,-1,5,-4,3,-4,5,2,-3}
12a_0244	5	{1,-2,-2,-3,-4,3,-4,-3,-2,-2,3,1,-4,3,1,-2}
12a_0245	5	{1,-2,-3,-3,4,-3,2,-3,2,4,3,1,1,-2}
